0.00	0.97	-1.09
0.00	1.00	-1.09
-0.03	1.00	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.09
-0.03	1.00	-1.06
-0.06	1.00	-1.06

-0.06	1.00	-1.06
0.00	0.97	-1.06
-0.06	1.00	-1.09
-0.03	1.00	-1.09
-0.06	1.00	-1.09
-0.03	1.00	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.09
-0.03	1.00	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.09
-0.03	1.00	-1.09
-0.06	1.00	-1.06
-0.03	1.00	-1.09
-0.03	1.00	-1.09
-0.03	1.00	-1.06
-0.03	1.00	-1.09
0.00	0.97	-1.06
-0.06	0.97	-1.09
-0.03	1.00	-1.06
-0.06	1.00	-1.06
-0.03	0.97	-1.09
-0.03	0.97	-1.09
-0.06	1.00	-1.09
0.00	0.97	-1.06

-0.03	1.00	-1.09
-0.06	1.00	-1.06
-0.03	0.97	-1.12
-0.03	1.00	-1.06
0.00	0.97	-1.09
-0.03	0.97	-1.09
-0.03	1.00	-1.06
-0.03	1.00	-1.09
-0.03	0.97	-1.09
-0.03	1.00	-1.09
-0.03	0.97	-1.09
-0.03	1.00	-1.06
-0.06	0.97	-1.16
-0.06	1.00	-1.12
-0.03	1.00	-1.09
-0.03	1.00	-1.06
-0.03	0.97	-1.09
-0.03	1.00	-1.09
-0.03	0.97	-1.09
-0.03	1.00	-1.06
-0.03	0.97	-1.09
0.00	0.
97	-1.09
0.00	1.00	-1.09
0.00	0.97	-1.09
-0.03	1.00	-1.06
0.00	1.00	-1.09
0.00	1.00	-1.09
0.00	1.00	-1.09
0.00	0.97	-1.09
-0.03	1.00	-1.09
0.00	1.00	-1.06
0.00	1.00	-1.06
0.00	1.00	-1.06
0.00	0.97	-1.09
0.00	1.00	-1.06
0.00	1.00	-1.09
0.00	0.97	-1.06
0.00	1.00	-1.06
0.00	1.00	-1.06
0.00	0.97	-1.03
0.00	1.00	-1.09
0.00	1.00	-1.06
0.00	0.97	-1.03
0.00	1.00	-1.09
0.00	1.00	-1.06
-0.03	1.00	-1.06
-0.03	0.97	-1.06
0.00	0.97
	-1.06
0.00	0.97	-1.09
0.00	1.00	-1.09
0.00	1.00	-1.09
0.00	1.00	-1.06
-0.03	1.00	-1.06
0.00	0.97	-1.06
0.00	1.00	-1.06
0.00	0.97	-1.06
0.00	0.97	-1.06
0.00	1.00	-1.06
0.00	1.00	-1.06
0.00	1.00	-1.09
0.00	0.97	-1.06
0.00	0.97	-1.06
0.00	0.97	-1.03
0.00	0.97	-1.06
-0.03	1.00	-1.09
0.00	1.00	-1.06
0.00	0.97	-1.06
0.00	0.97	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.06
0.00	0.97	-1.06
-0.03	1.00	-1.06
-0.03	0.97	-1.03
-0.03	1.0
0	-1.06
0.00	0.97	-1.09
-0.03	0.97	-1.09
0.00	0.97	-1.06
-0.03	0.97	-1.06
-0.06	1.00	-1.09
-0.06	1.00	-1.06
-0.06	0.97	-1.06
-0.03	1.00	-1.12
-0.03	1.00	-1.06
-0.06	0.97	-1.09
-0.03	0.97	-1.09
0.00	1.00	-1.09
-0.03	1.00	-1.09
-0.03	1.00	-1.09
-0.03	1.03	-1.09
-0.03	1.00	-1.09
-0.03	1.00	-1.03
-0.03	1.00	-1.06
-0.06	1.03	-1.12
-0.0
6	1.00	-1.09
-0.03	1.00	-1.09
-0.03	1.00	-1.06
-0.06	0.97	-1.06
-0.03	1.00	-1.06
-0.06	1.00	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.06
-0.03	0.97	-1.06
-0.06	1.00	-1.06
-0.06	1.00	-1.09
-0.06	1.00	-1.09
-0.06	1.00	-1.06
-0.06	1.00	-1.09
-0.03	1.00	-1.09
-0.03	1.00	-1.09
-0.06	1.00	-1.06
-0.03	1.00	-1.12
-0.03	1.00	-1.06
-0.03	1.00	-1.09
-0.03	0.97	-1.12
-0.03	1.00	-1.12
-0.06	1.00	-1.09
-0.06	0.97	-1.09
-0
.06	1.00	-1.09
-0.06	1.00	-1.06
-0.06	1.00	-1.06
-0.06	1.00	-1.09
-0.03	1.00	-1.09
-0.06	1.00	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.06
-0.06	1.00	-1.09
-0.06	1.03	-1.03
-0.03	1.00	-1.06
-0.03	1.00	-1.09
-0.03	1.03	-1.06
0.00	1.00	-1.06
-0.03	1.00	-1.12
-0.06	1.00	-1.06
-0.06	1.00	-1.03
-0.03	1.00	-1.06
-0.03	1.00	-1.09
-0.03	1.00	-1.09
0.00	1.00	-1.06
-0.03	
1.00	-1.06
0.00	1.00	-1.06
-0.03	1.00	-1.09
-0.03	1.00	-1.06
0.00	1.00	-1.03
-0.03	1.00	-1.06
-0.06	1.00	-1.06
-0.03	1.00	-1.06
0.00	0.97	-1.06
-0.03	0.97	-1.06
-0.03	1.00	-1.09
-0.03	1.00	-1.03
0.00	0.97	-1.06
-0.03	1.00	-1.09
-0.03	1.00	-1.06
-0.03	0.97	-1.06
0.00	1.00	-1.09
-0.06	1.00	-1.06
-0.03	0.97	-1.06
0.00	0.97	-1.06
-0.06	0.97	-1.06
-0.03	0.97	-1.06

-0.03	0.97	-1.03
0.00	0.97	-1.09
-0.03	0.97	-1.06
-0.03	0.97	-1.06
0.00	0.97	-1.09
0.00	0.94	-1.06
0.00	0.91	-1.06
-0.03	0.97	-1.06
-0.03	0.94	-1.06
-0.03	0.94	-1.06
-0.03	0.97	-1.06
0.00	0.94	-1.09
-0.03	0.94	-1.09
0.00	0.94	-1.03
-0.03	0.97	-1.03
0.00	0.94	-1.06
-0.03	0.94	-1.06
0.00	0.91	-1.06
-0.03	0.94	-1.06
0.00	0.94	-1.06
-0.03	0.94	-1.06
0.00	0.94	-1.06
-0.03	0.94	-1.06
-0.03	0.94	-1.06
0.00	0.94	-1.00
0.00	0.94
	-1.03
0.00	0.94	-1.06
-0.03	0.97	-1.00
0.00	0.94	-1.06
-0.03	0.97	-1.03
0.00	0.94	-1.03
-0.03	0.97	-1.09
0.00	0.94	-1.03
0.00	0.94	-1.06
0.00	0.94	-1.06
0.00	0.94	-1.03
0.00	0.94	-1.06
0.00	0.97	-1.03
0.00	0.94	-1.00
0.00	0.94	-1.03
0.00	0.94	-1.03
0.00	0.97	-1.06
0.00	0.94	-1.06
0.00	0.94	-1.00
0.00	0.94	-1.03
0.00	0.94	-1.00
0.00	0.97	-1.06
0.00	0.97	-1.06
-0.03	0.97	-1.06
0.00	0.97	-1.06
0.00	0.94	-1.00
0.00	0.97	-
1.06
-0.03	0.97	-1.03
-0.03	0.97	-1.03
-0.03	0.94	-1.03
0.00	0.94	-1.03
-0.03	0.97	-1.03
-0.03	0.97	-1.06
0.00	0.94	-1.00
-0.03	0.97	-1.06
0.00	0.97	-1.03
0.00	0.94	-1.06
-0.03	0.97	-1.06
-0.06	0.97	-1.09
-0.03	0.97	-1.06
-0.03	0.97	-1.09
-0.03	0.97	-1.06
-0.03	0.97	-1.06
-0.03	0.97	-1.06
0.00	0.97	-1.06
-0.03	1.00	-1.06
-0.03	1.0
0	-1.06
-0.06	1.00	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.03
0.00	0.97	-1.06
-0.03	1.00	-1.09
-0.03	1.00	-1.03
-0.06	1.00	-1.06
-0.06	0.97	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.03
-0.03	1.00	-1.09
-0.03	1.00	-1.06
-0.03	0.97	-1.06
-0.03	1.00	-1.03
-0.03	1.00	-1.09
-0.03	1.00	-1.06
-0.03	1.00	-1.06
0.00	0.97	-1.03
-0.06	1.00	-1.06
0.00	1.00	-1.03
-0.03	1.00	-1.00
-0.06	1.00	-1.06
-0.03	1.00	-1.06
-0.06	1.00	-1.06
-0.03	1.00
	-1.06
-0.03	1.00	-1.00
-0.03	1.00	-1.03
-0.06	1.00	-1.03
-0.03	1.00	-0.97
-0.03	1.00	-1.06
-0.03	1.03	-1.03
-0.06	1.00	-1.03
-0.06	1.00	-1.03
0.00	0.97	-1.06
-0.03	1.00	-1.06
-0.03	1.00	-1.00
-0.03	1.00	-1.00
-0.03	1.00	-1.06
-0.03	1.00	-1.03
0.00	0.97	-1.03
-0.03	1.00	-1.00
-0.03	0.97	-1.00
-0.03	1.00	-1.03
-0.06	0.97	-1.00
-0.03	1.00	-1.06
-0.03	0.97	-1.00
-0.03	0.97	-1.03
-0.06	0.97	-1.03
-0.03	0.97	-1.00
-0.06	0.97
	-1.03
-0.03	0.97	-1.00
-0.03	0.97	-1.06
-0.03	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-1.03
-0.03	0.97	-1.03
-0.03	0.97	-1.06
-0.03	0.97	-1.00
0.00	0.97	-1.06
0.00	0.97	-1.00
-0.03	0.97	-1.00
0.00	0.97	-1.00
0.00	0.97	-1.00
-0.03	0.97	-1.00
0.00	0.97	-1.00
0.00	0.97	-1.00
-0.03	0.97	-1.00
0.00	0.97	-1.00
0.00	0.94	-1.00
0.00	0.97	
-1.00
-0.03	0.97	-1.00
0.00	0.97	-1.00
0.00	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-1.00
0.00	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-0.97
-0.03	0.97	-1.00
-0.03	1.00	-1.00
-0.03	0.97	-1.00
-0.06	0.97	-0.97
-0.03	0.97	-1.00
-0.03	0.97	-0.97
-0.03	0.97	-1.00
-0.03	0.97	-0.97
-0.06	1.00	-1.00
-0.06	0.97	-1.00
-0.06	0.97	-1.00
-0.03	1.00	-1.00
-0.03	0.97	-1.00
-0.06	1.00	-
1.00
-0.03	1.00	-1.00
-0.03	0.97	-1.00
-0.06	0.97	-0.97
-0.03	1.00	-1.00
-0.03	1.00	-1.00
0.00	0.97	-1.00
-0.06	0.97	-1.00
-0.06	0.97	-1.00
-0.06	1.00	-1.00
-0.03	0.97	-0.94
-0.03	0.97	-0.97
-0.06	1.00	-1.00
-0.06	0.97	-1.00
-0.06	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-0.97
-0.03	0.97	-0.97
-0.06	0.97	-1.00
-0.06	0.97	-1.00
-0.06	0.97	-1.00
-0.06	0.97	-1.00
-0.03	0.97	-1.00
-0.06	0.97	-1.0
0
-0.06	0.97	-1.00
-0.06	1.00	-1.03
-0.06	0.97	-1.00
-0.03	0.97	-1.00
-0.06	0.97	-0.97
-0.03	0.97	-1.00
-0.06	0.97	-1.00
-0.06	1.00	-0.97
-0.06	0.97	-1.00
-0.06	0.97	-1.00
-0.03	0.97	-1.00
-0.06	1.00	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-0.97
-0.06	1.00	-1.00
0.00	0.94	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-0.97
-0.03	0.97	-1.03
-0.03	0.97	-1.00
-0.03	0.97	-1.00
-0.06	0.97	-0.97

-0.06	1.00	-1.03
-0.03	0.97	-0.97
0.00	0.97	-0.97
-0.03	0.97	-1.00
-0.03	0.94	-0.97
-0.03	0.97	-0.97
-0.06	0.97	-1.00
-0.06	0.97	-0.97
-0.03	0.97	-0.97
-0.03	0.97	-0.97
-0.03	0.97	-0.97
-0.06	1.00	-1.00
0.00	0.97	-0.97
-0.06	0.97	-0.97
-0.03	0.97	-1.00
-0.06	0.97	-0.97
-0.03	0.97	-1.00
-0.06	0.97	-1.00
-0.06	0.97	-0.94
-0.06	0.97	-1.00
-0.06	0.97	-1.00
-0.06	0.97	-1.00
-0.06	1.00	-1.00
-0.0
6	0.97	-0.97
-0.03	0.97	-1.00
-0.03	0.97	-0.97
-0.03	0.94	-1.00
-0.06	1.00	-1.00
0.00	0.94	-1.00
0.00	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-0.97
0.00	1.00	-1.00
-0.03	1.00	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-1.00
0.00	0.94	-1.00
0.00	1.00	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.97
0.00	0.94	-1.00
0.00	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.94
0
.00	0.97	-0.97
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.97
0.00	0.97	-0.94
0.00	0.97	-1.00
0.00	0.97	-0.97
0.00	0.97	-0.94
0.00	0.94	-0.97
0.00	0.97	-0.97
0.00	0.94	-0.97
-0.03	0.97	-1.00
0.00	0.97	-0.94
0.00	0.94	-0.94
0.00	0.94	-1.00
-0.03	0.97	-0.94
0.00	0.94	-0.94
0.00	0.91	-0.97
0.00	0.94	-0.97
-0.03	0.91	-0.97
0.00	0.94	-0.97
-0.03	0.94	-1.00
0.00	0.
91	-0.97
0.00	0.94	-0.97
0.00	0.94	-0.97
0.00	0.91	-0.97
0.00	0.94	-1.00
0.00	0.91	-0.97
0.00	0.97	-1.00
0.00	0.97	-0.97
0.00	0.94	-1.00
-0.03	0.97	-1.00
0.00	0.97	-0.97
0.00	0.97	-0.97
-0.03	0.97	-1.00
0.00	0.94	-1.00
0.00	0.94	-1.00
-0.03	0.97	-1.00
0.00	0.97	-1.00
0.00	0.94	-1.00
0.00	0.97	-1.00
0.00	0.97	-1.00
0.00	0.94	-1.00
-0.03	0.97	-0.97
0.00	0.97	-0.97
-0.03	0.97	-0.97
-0.03	0.97
	-1.00
-0.03	0.97	-0.97
-0.03	0.97	-0.97
0.00	0.97	-0.97
0.00	0.94	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.97
-0.03	0.97	-0.97
-0.03	0.97	-0.94
-0.03	0.97	-0.97
-0.03	1.00	-0.97
-0.03	0.97	-0.97
-0.03	0.94	-1.00
-0.03	0.97	-0.94
0.00	0.97	-1.00
-0.03	0.97	-0.97
-0.03	0.97	-0.97
0.00	0.97	-1.00
-0.03	0.97	-1.00
-0.03	0.97	-0.97
-0.03	0.97	-1.00
0.00	0.97	-0.97
0.00	0.97	-0.97
-0.03	1.00	-1.00
0.
00	1.00	-1.00
0.00	1.00	-1.00
0.00	0.97	-1.00
-0.03	1.00	-1.00
-0.03	0.97	-1.00
0.00	0.97	-0.97
-0.03	1.00	-0.97
0.00	1.00	-0.97
0.00	1.00	-0.97
-0.03	1.00	-0.97
0.00	1.00	-1.00
0.00	0.97	-0.97
-0.03	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.97
0.00	1.00	-0.97
-0.03	0.97	-0.97
-0.03	1.00	-0.97
0.00	0.97	-0.97
0.00	1.00	-0.94
0.00	0.97	-1.00
-0.03	0.97	-0.97
-0.03	0.97	-0.94
0.00	1.00	-0.97
0
.00	0.97	-0.97
0.00	0.97	-0.91
-0.03	0.97	-0.97
-0.03	0.97	-0.94
-0.03	0.97	-1.00
0.00	0.97	-0.97
0.00	1.00	-1.00
0.00	0.97	-0.91
0.00	0.97	-0.97
0.00	0.97	-1.00
0.00	0.97	-0.97
0.00	1.00	-0.97
0.00	0.97	-0.97
0.00	1.00	-0.97
0.00	0.97	-0.94
0.00	0.97	-0.97
0.00	0.97	-0.94
0.00	1.00	-0.97
0.00	1.00	-0.97
0.00	1.00	-0.97
0.00	0.97	-0.94
0.00	0.97	-1.00
0.00	0.97	-0.97
0.00	1.00	-0.97
0.00	0
.97	-0.97
0.00	0.97	-1.00
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	1.00	-0.97
0.00	0.97	-0.94
0.00	0.97	-0.97
0.00	0.97	-0.91
0.00	0.97	-0.97
0.00	0.97	-0.94
0.00	1.00	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.94
0.00	0.97	-1.00
0.00	0.97	-0.94
0.00	0.97	-0.97
0.00	0.97	-1.00
0.00	0.97	-1.0
0
0.00	0.97	-0.97
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.94
0.00	0.97	-0.97
-0.03	1.00	-0.94
0.00	1.00	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.94
-0.03	0.97	-0.97
0.00	0.97	-0.97
0.00	1.00	-1.00
0.00	0.97	-0.97
0.00	0.94	-0.97
0.00	0.97	-0.97
0.00	0.97	-1.00
-0.03	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-0.97
-0.03	0.97	-0.97
-
0.03	0.97	-0.97
-0.03	0.97	-0.97
-0.03	0.97	-1.00
-0.03	0.97	-0.97
-0.03	0.97	-0.97
-0.03	0.97	-0.97
-0.06	0.97	-0.94
-0.03	0.97	-0.94
-0.06	0.94	-0.97
-0.03	0.97	-1.00
-0.03	0.94	-0.97
-0.03	0.94	-0.97
-0.03	0.97	-0.97
0.00	0.94	-0.94
-0.03	0.94	-0.94
-0.03	0.97	-0.94
0.00	0.94	-0.97
0.00	0.97	-0.97
-0.03	0.97	-0.97
0.00	0.94	-0.94
-0.03	0.97	-0.97
0.00	0.97	-0.97
0.00	0.97	-1.00
0.00	0.97
	-0.97
-0.03	0.97	-0.94
-0.03	0.97	-1.00
0.00	1.00	-1.00
0.00	0.97	-0.97
0.00	0.97	-0.94
0.00	0.97	-0.94
-0.03	0.97	-0.97
0.00	0.97	-0.94
0.00	0.94	-0.94
0.00	0.94	-0.97
-0.03	0.97	-0.91
-0.03	0.97	-0.94
0.00	0.94	-0.94
-0.03	0.97	-0.97
0.00	0.94	-0.97
-0.03	0.97	-0.94
-0.03	0.97	-0.91
-0.03	0.97	-0.91
-0.03	0.94	-0.91
0.00	0.94	-0.91
-0.03	0.97	-0.91
0.00	0.94	-0.91
0.00	0.94	-0.94
-0.03	
0.94	-0.91
-0.03	0.94	-0.94
-0.03	0.94	-0.94
-0.03	0.94	-0.94
-0.03	0.94	-0.94
0.00	0.94	-0.91
-0.03	0.94	-0.91
-0.03	0.94	-0.94
0.00	0.94	-0.97
-0.03	0.94	-0.94
0.00	0.94	-0.91
0.00	0.91	-0.94
-0.03	0.94	-0.91
0.00	0.94	-0.91
-0.03	0.94	-0.94
0.00	0.94	-0.94
0.00	0.94	-0.91
0.00	0.94	-0.91
0.00	0.94	-0.91
0.00	0.97	-0.88
0.00	0.94	-0.94
0.00	0.97	-0.91
0.00	0.94	-0.91
0.00	0.97	-0.91
0.00
	0.94	-0.91
-0.03	0.97	-0.91
0.00	0.97	-0.88
-0.03	0.97	-0.91
0.00	0.94	-0.91
-0.03	0.97	-0.91
0.00	0.97	-0.94
0.00	0.97	-0.88
-0.03	0.97	-0.91
0.00	0.94	-0.91
-0.03	0.97	-0.91
-0.03	0.97	-0.91
-0.03	0.97	-0.88
0.00	0.97	-0.94
-0.03	0.97	-0.91
-0.03	0.97	-0.91
-0.03	0.97	-0.91
-0.06	0.97	-0.94
-0.03	0.94	-0.91
-0.06	0.97	-0.91
-0.06	0.97	-0.91
-0.06	0.97	-0.91
-0.06	0.97	-0.91
-0.06	0.97	-0
.88
-0.09	1.00	-0.91
-0.09	0.97	-0.91
-0.06	0.97	-0.88
-0.06	0.97	-0.91
-0.06	0.97	-0.88
-0.06	0.97	-0.91
-0.06	0.94	-0.88
-0.06	1.00	-0.91
-0.03	0.97	-0.91
-0.09	0.97	-0.91
-0.06	0.97	-0.88
-0.06	1.00	-0.91
-0.03	1.00	-0.91
-0.06	1.00	-0.91
-0.06	0.97	-0.88
-0.06	1.00	-0.91
-0.06	1.00	-0.91
-0.06	1.00	-0.94
-0.06	1.00	-0.91
-0.06	1.00	-0.91
-0.06	1.00	-0.91
-0.06	1.00	-0.91
-0.03	1.00	-0.9
4
-0.06	1.00	-0.91
-0.06	1.00	-0.91
-0.06	1.00	-0.88
-0.06	1.00	-0.88
-0.03	0.97	-0.91
-0.03	1.00	-0.91
-0.06	1.00	-0.91
-0.03	1.00	-0.88
-0.03	1.00	-0.88
-0.03	1.00	-0.91
-0.06	1.00	-0.88
-0.06	1.03	-0.88
-0.06	1.03	-0.91
-0.06	1.00	-0.91
-0.03	1.03	-0.88
-0.03	1.03	-0.88
-0.03	1.00	-0.84
-0.06	1.00	-0.88
-0.03	1.03	-0.84
-0.03	1.00	-0.84
-0.03	1.00	-0.84
-0.
06	1.03	-0.84
0.00	1.00	-0.88
-0.03	1.00	-0.84
-0.03	1.00	-0.88
-0.03	1.00	-0.84
-0.03	1.03	-0.81
-0.03	1.00	-0.81
0.00	1.00	-0.88
-0.03	1.03	-0.84
0.00	1.03	-0.84
-0.03	1.00	-0.81
-0.03	1.03	-0.84
-0.03	1.03	-0.81
0.00	1.03	-0.81
0.00	1.00	-0.81
0.00	1.03	-0.84
0.00	1.03	-0.81
0.00	1.00	-0.84
-0.03	1.03	-0.81
0.00	1.03	-0.84
0.00	1.03	-0.84
-0.03	1.00	-0.81
-0.03	1.03	-0.84
0.00	1.03	-0.81
-0.03	1.03	-0.84
0.00	1.00	-0
.84
-0.03	1.00	-0.81
-0.03	1.03	-0.81
-0.06	1.00	-0.81
-0.06	1.03	-0.84
-0.06	1.00	-0.84
-0.06	1.00	-0.84
-0.03	1.00	-0.81
-0.06	1.03	-0.81
-0.06	1.00	-0.84
-0.06	1.00	-0.81
-0.06	1.03	-0.81
-0.06	1.00	-0.78
-0.06	1.00	-0.78
-0.06	1.00	-0.81
-0.09	1.00	-0.84
-0.06	1.00	-0.81
-0.09	0.97	-0.81
-0.09	0.97	-0.81
-0.06	1.00	-0.84
-0.06	0.97	-0.88
-0.06	0.97	-0.88
-0.09	0.97	-0.84
-0.06	0.97	-0.8
1
-0.09	1.00	-0.88
-0.06	1.00	-0.84
-0.09	1.00	-0.84
-0.06	0.97	-0.84
-0.06	0.97	-0.84
-0.06	0.97	-0.88
-0.09	1.00	-0.84
-0.09	1.00	-0.88
-0.06	0.97	-0.88
-0.06	1.00	-0.84
-0.09	1.00	-0.88
-0.09	1.00	-0.84
-0.06	0.97	-0.88
-0.06	0.94	-0.84
-0.09	1.00	-0.84
-0.06	1.00	-0.88
-0.06	0.97	-0.81
-0.06	1.00	-0.84
-0.09	0.97	-0.84
-0.06	0.97	-0.84
-0.06	0.97	-0.84
-0.09	1.00	-0.88
-0.03	0.97	-0.84

-0.06	0.97	-0.84
-0.06	0.97	-0.84
-0.06	0.97	-0.81
-0.03	0.94	-0.81
-0.06	0.97	-0.81
-0.06	0.94	-0.81
-0.06	0.94	-0.81
-0.03	0.94	-0.84
-0.03	0.94	-0.84
-0.03	0.94	-0.81
0.00	0.94	-0.88
-0.03	0.94	-0.81
-0.03	0.94	-0.81
-0.03	0.94	-0.81
0.00	0.94	-0.84
0.00	0.94	-0.81
-0.03	0.94	-0.81
-0.03	0.97	-0.84
0.00	0.94	-0.78
0.00	0.94	-0.81
0.00	0.94	-0.84
0.00	0.97	-0.78
0.00	0.97	-0.78
0.00	0.94
	-0.81
0.00	0.94	-0.81
0.00	0.97	-0.81
0.00	0.94	-0.81
0.00	0.94	-0.78
0.00	0.94	-0.84
0.00	0.94	-0.84
0.00	0.94	-0.81
0.00	0.94	-0.81
0.00	0.91	-0.78
0.00	0.97	-0.78
0.00	0.94	-0.78
0.00	0.94	-0.78
0.00	0.91	-0.81
0.00	0.91	-0.78
-0.03	0.94	-0.78
0.00	0.94	-0.78
0.00	0.91	-0.81
-0.03	0.94	-0.78
-0.06	0.97	-0.81
-0.03	0.91	-0.75
-0.03	0.91	-0.81
-0.03	0.88	-0.78
-0.06	0.91	-0.81
-0.03	0.91
	-0.78
-0.06	0.94	-0.78
-0.06	0.88	-0.81
-0.09	0.91	-0.78
-0.06	0.91	-0.81
-0.06	0.91	-0.78
-0.09	0.88	-0.84
-0.06	0.88	-0.81
-0.06	0.88	-0.81
-0.06	0.88	-0.81
-0.06	0.88	-0.81
-0.06	0.88	-0.81
-0.06	0.88	-0.81
-0.06	0.88	-0.81
-0.03	0.88	-0.81
-0.06	0.91	-0.81
-0.06	0.88	-0.84
-0.03	0.88	-0.81
-0.06	0.88	-0.84
-0.06	0.88	-0.81
-0.06	0.88	-0.81
-0.06	0.88	-0.81
-0.03	0.88	-0.88
-0.03	0.88	-
0.81
-0.06	0.91	-0.81
-0.03	0.88	-0.81
-0.03	0.88	-0.84
-0.03	0.88	-0.84
0.00	0.84	-0.81
0.00	0.88	-0.81
0.00	0.84	-0.81
0.00	0.88	-0.84
0.00	0.84	-0.81
0.00	0.84	-0.84
0.00	0.88	-0.81
0.00	0.84	-0.78
0.00	0.84	-0.78
0.00	0.84	-0.78
0.00	0.84	-0.78
0.00	0.88	-0.81
0.00	0.84	-0.78
0.00	0.84	-0.81
0.00	0.88	-0.78
0.00	0.88	-0.81
0.00	0.84	-0.81
0.00	0.84	-0.78
0.00	0.88	-0.84
0.00	0.88	-0.81

0.00	0.84	-0.81
0.00	0.91	-0.88
0.00	0.84	-0.88
0.00	0.84	-0.81
-0.03	0.88	-0.84
0.00	0.88	-0.84
-0.03	0.88	-0.84
-0.03	0.88	-0.81
-0.03	0.91	-0.84
-0.03	0.91	-0.88
0.00	0.84	-0.81
-0.03	0.88	-0.84
0.00	0.91	-0.91
0.00	0.91	-0.88
-0.03	0.88	-0.81
0.00	0.88	-0.88
0.00	0.88	-0.91
0.00	0.84	-0.84
0.00	0.84	-0.81
0.00	0.88	-0.91
-0.03	0.88	-0.88
-0.03	0.84	-0.84
0.00	0.88	-0.84
-0.03	0.91	-0.
84
0.00	0.88	-0.84
-0.03	0.88	-0.84
-0.03	0.88	-0.84
0.00	0.88	-0.84
0.00	0.84	-0.81
0.00	0.84	-0.81
0.00	0.84	-0.81
0.00	0.81	-0.81
-0.03	0.81	-0.81
-0.03	0.84	-0.81
0.00	0.81	-0.81
0.00	0.81	-0.78
0.00	0.84	-0.81
0.00	0.81	-0.84
0.00	0.81	-0.78
0.00	0.78	-0.78
0.00	0.84	-0.81
-0.03	0.84	-0.78
-0.03	0.81	-0.78
-0.03	0.84	-0.78
0.00	0.78	-0.81
-0.03	0.81	-0.78
-0.03	0.81	-0.78
-0.03	0.78	-
0.81
0.00	0.78	-0.81
-0.03	0.78	-0.78
0.00	0.81	-0.81
0.00	0.78	-0.78
-0.03	0.78	-0.78
0.00	0.78	-0.78
0.00	0.78	-0.81
-0.03	0.78	-0.81
0.00	0.75	-0.78
-0.03	0.78	-0.78
-0.03	0.78	-0.78
-0.03	0.78	-0.78
-0.06	0.81	-0.81
-0.06	0.78	-0.81
-0.06	0.78	-0.78
-0.03	0.78	-0.78
-0.06	0.81	-0.78
-0.03	0.78	-0.78
-0.03	0.84	-0.81
-0.06	0.78	-0.75
-0.06	0.81	-0.75
-0.03	0.81	-0.81
0.00	0.81	-0.75
0.0
0	0.81	-0.78
0.00	0.81	-0.78
-0.03	0.84	-0.78
0.00	0.84	-0.78
0.00	0.81	-0.78
0.00	0.84	-0.78
0.00	0.84	-0.75
0.00	0.78	-0.72
0.00	0.81	-0.75
0.00	0.81	-0.75
0.00	0.84	-0.75
0.00	0.81	-0.72
0.00	0.81	-0.75
0.00	0.84	-0.75
0.00	0.81	-0.72
0.00	0.81	-0.72
0.00	0.84	-0.75
0.00	0.81	-0.75
0.00	0.81	-0.69
0.03	0.81	-0.72
0.00	0.78	-0.75
0.00	0.78	-0.72
0.00	0.78	-0.69
0.00	0.81	-0.72
0.00	0.78	
-0.72
